date,city,district,price,advertisements,actives
10-2009,Tallinn,Põhja-Tallinn,965.0,1075,875
11-2009,Tallinn,Põhja-Tallinn,970.0,1051,838
12-2009,Tallinn,Põhja-Tallinn,979.0,954,819
01-2010,Tallinn,Põhja-Tallinn,991.0,1026,798
02-2010,Tallinn,Põhja-Tallinn,1004.0,987,777
03-2010,Tallinn,Põhja-Tallinn,1012.0,1026,780
04-2010,Tallinn,Põhja-Tallinn,1004.0,1023,770
05-2010,Tallinn,Põhja-Tallinn,1010.0,1113,801
06-2010,Tallinn,Põhja-Tallinn,1025.0,1108,848
07-2010,Tallinn,Põhja-Tallinn,1013.0,1140,862
08-2010,Tallinn,Põhja-Tallinn,1015.0,1206,899
09-2010,Tallinn,Põhja-Tallinn,1050.0,1668,950
10-2010,Tallinn,Põhja-Tallinn,1065.0,1571,971
11-2010,Tallinn,Põhja-Tallinn,1050.0,1492,973
12-2010,Tallinn,Põhja-Tallinn,1065.0,1388,962
01-2011,Tallinn,Põhja-Tallinn,1073.0,1089,919
02-2011,Tallinn,Põhja-Tallinn,1065.0,849,956
03-2011,Tallinn,Põhja-Tallinn,1061.0,1422,935
04-2011,Tallinn,Põhja-Tallinn,1059.2,1261,911
05-2011,Tallinn,Põhja-Tallinn,1048.9,1252,929
06-2011,Tallinn,Põhja-Tallinn,1052.9,1213,955
07-2011,Tallinn,Põhja-Tallinn,1049.7,1358,983
08-2011,Tallinn,Põhja-Tallinn,1069.5,1458,1011
09-2011,Tallinn,Põhja-Tallinn,1050.2,1394,1032
10-2011,Tallinn,Põhja-Tallinn,1045.3,1486,1061
11-2011,Tallinn,Põhja-Tallinn,1054.5,1537,1091
12-2011,Tallinn,Põhja-Tallinn,1060.4,1461,1052
01-2012,Tallinn,Põhja-Tallinn,1075.2,1465,1004
02-2012,Tallinn,Põhja-Tallinn,1094.7,1492,975
03-2012,Tallinn,Põhja-Tallinn,1081.9,1355,953
04-2012,Tallinn,Põhja-Tallinn,1075.9,1346,967
05-2012,Tallinn,Põhja-Tallinn,1088.3,1418,951
06-2012,Tallinn,Põhja-Tallinn,1092.4,1335,934
07-2012,Tallinn,Põhja-Tallinn,1090.8,1259,905
08-2012,Tallinn,Põhja-Tallinn,1098.2,1187,850
09-2012,Tallinn,Põhja-Tallinn,1130.7,1308,845
10-2012,Tallinn,Põhja-Tallinn,1160.4,1302,844
11-2012,Tallinn,Põhja-Tallinn,1188.1,1070,771
12-2012,Tallinn,Põhja-Tallinn,1200.0,997,715
01-2013,Tallinn,Põhja-Tallinn,1218.6,1102,664
02-2013,Tallinn,Põhja-Tallinn,1204.2,1002,645
03-2013,Tallinn,Põhja-Tallinn,1235.5,947,634
04-2013,Tallinn,Põhja-Tallinn,1244.4,934,607
05-2013,Tallinn,Põhja-Tallinn,1248.1,962,588
06-2013,Tallinn,Põhja-Tallinn,1265.5,918,582
07-2013,Tallinn,Põhja-Tallinn,1267.4,834,572
08-2013,Tallinn,Põhja-Tallinn,1280.7,836,582
09-2013,Tallinn,Põhja-Tallinn,1303.1,862,586
10-2013,Tallinn,Põhja-Tallinn,1312.2,944,574
11-2013,Tallinn,Põhja-Tallinn,1346.2,903,588
12-2013,Tallinn,Põhja-Tallinn,1398.3,832,579
01-2014,Tallinn,Põhja-Tallinn,1390.2,894,568
02-2014,Tallinn,Põhja-Tallinn,1437.3,801,534
03-2014,Tallinn,Põhja-Tallinn,1478.2,874,559
04-2014,Tallinn,Põhja-Tallinn,1511.4,946,613
05-2014,Tallinn,Põhja-Tallinn,1542.6,1072,664
06-2014,Tallinn,Põhja-Tallinn,1573.2,1064,700
07-2014,Tallinn,Põhja-Tallinn,1591.6,1109,753
08-2014,Tallinn,Põhja-Tallinn,1580.9,1141,796
09-2014,Tallinn,Põhja-Tallinn,1584.1,1223,796
10-2014,Tallinn,Põhja-Tallinn,1588.9,1220,814
11-2014,Tallinn,Põhja-Tallinn,1600.2,1225,834
12-2014,Tallinn,Põhja-Tallinn,1580.5,1208,842
01-2015,Tallinn,Põhja-Tallinn,1575.3,1227,819
02-2015,Tallinn,Põhja-Tallinn,1614.6,1229,802
03-2015,Tallinn,Põhja-Tallinn,1654.8,1326,813
04-2015,Tallinn,Põhja-Tallinn,1649.4,1314,845
05-2015,Tallinn,Põhja-Tallinn,1657.1,1447,853
06-2015,Tallinn,Põhja-Tallinn,1653.5,1213,812
07-2015,Tallinn,Põhja-Tallinn,1683.1,1110,772
08-2015,Tallinn,Põhja-Tallinn,1708.3,1122,770
09-2015,Tallinn,Põhja-Tallinn,1684.1,1142,791
10-2015,Tallinn,Põhja-Tallinn,1692.1,1235,802
11-2015,Tallinn,Põhja-Tallinn,1702.3,1215,777
12-2015,Tallinn,Põhja-Tallinn,1722.4,1101,738
01-2016,Tallinn,Põhja-Tallinn,1750.9,1189,733
02-2016,Tallinn,Põhja-Tallinn,1760.4,1209,811
03-2016,Tallinn,Põhja-Tallinn,1797.6,1330,845
04-2016,Tallinn,Põhja-Tallinn,1792.3,1276,839
05-2016,Tallinn,Põhja-Tallinn,1784.4,1263,837
06-2016,Tallinn,Põhja-Tallinn,1817.1,1228,847
07-2016,Tallinn,Põhja-Tallinn,1838.5,1220,869
08-2016,Tallinn,Põhja-Tallinn,1838.8,1274,864
09-2016,Tallinn,Põhja-Tallinn,1828.5,1204,834
10-2016,Tallinn,Põhja-Tallinn,1844.7,1081,774
11-2016,Tallinn,Põhja-Tallinn,1903.7,1127,819
12-2016,Tallinn,Põhja-Tallinn,1911.3,1113,845
01-2017,Tallinn,Põhja-Tallinn,1919.9,1226,836
02-2017,Tallinn,Põhja-Tallinn,1951.0,1217,916
03-2017,Tallinn,Põhja-Tallinn,1985.4,1319,952
04-2017,Tallinn,Põhja-Tallinn,1987.6,1139,648
05-2017,Tallinn,Põhja-Tallinn,1984.0,1101,716
06-2017,Tallinn,Põhja-Tallinn,1979.5,1158,888
07-2017,Tallinn,Põhja-Tallinn,1987.5,1099,884
08-2017,Tallinn,Põhja-Tallinn,1965.7,1115,859
09-2017,Tallinn,Põhja-Tallinn,1993.8,1101,804
10-2017,Tallinn,Põhja-Tallinn,2000.4,1035,800
11-2017,Tallinn,Põhja-Tallinn,2038.9,1078,855
12-2017,Tallinn,Põhja-Tallinn,2066.3,1026,836
01-2018,Tallinn,Põhja-Tallinn,2032.4,1004,788
02-2018,Tallinn,Põhja-Tallinn,2058.2,1003,796
03-2018,Tallinn,Põhja-Tallinn,2100.3,1001,778
04-2018,Tallinn,Põhja-Tallinn,2086.7,938,742
05-2018,Tallinn,Põhja-Tallinn,2130.4,1013,764
06-2018,Tallinn,Põhja-Tallinn,2123.6,1007,803
07-2018,Tallinn,Põhja-Tallinn,2163.9,1026,786
08-2018,Tallinn,Põhja-Tallinn,2154.4,980,828
09-2018,Tallinn,Põhja-Tallinn,2170.3,1038,788
10-2018,Tallinn,Põhja-Tallinn,2190.1,1017,737
11-2018,Tallinn,Põhja-Tallinn,2177.4,993,740
12-2018,Tallinn,Põhja-Tallinn,2205.3,892,707
01-2019,Tallinn,Põhja-Tallinn,2191.9,926,692
02-2019,Tallinn,Põhja-Tallinn,2233.3,905,663
03-2019,Tallinn,Põhja-Tallinn,2170.8,944,690
04-2019,Tallinn,Põhja-Tallinn,2229.4,949,702
05-2019,Tallinn,Põhja-Tallinn,2205.6,833,652
06-2019,Tallinn,Põhja-Tallinn,2268.0,782,618
07-2019,Tallinn,Põhja-Tallinn,2278.6,768,577
08-2019,Tallinn,Põhja-Tallinn,2249.6,676,527
09-2019,Tallinn,Põhja-Tallinn,2311.3,670,484
10-2019,Tallinn,Põhja-Tallinn,2357.2,703,509
11-2019,Tallinn,Põhja-Tallinn,2388.4,672,499
12-2019,Tallinn,Põhja-Tallinn,2401.2,596,453
01-2020,Tallinn,Põhja-Tallinn,2453.9,678,502
02-2020,Tallinn,Põhja-Tallinn,2455.0,639,498
03-2020,Tallinn,Põhja-Tallinn,2467.4,710,503
04-2020,Tallinn,Põhja-Tallinn,2401.6,684,540
05-2020,Tallinn,Põhja-Tallinn,2369.3,713,553
06-2020,Tallinn,Põhja-Tallinn,2374.8,727,603
07-2020,Tallinn,Põhja-Tallinn,2358.3,754,576
08-2020,Tallinn,Põhja-Tallinn,2439.7,745,591
09-2020,Tallinn,Põhja-Tallinn,2465.4,781,600
10-2020,Tallinn,Põhja-Tallinn,2447.5,728,539
11-2020,Tallinn,Põhja-Tallinn,2486.6,685,512
12-2020,Tallinn,Põhja-Tallinn,2502.6,617,496
01-2021,Tallinn,Põhja-Tallinn,2500.1,619,454
02-2021,Tallinn,Põhja-Tallinn,2515.6,558,434
03-2021,Tallinn,Põhja-Tallinn,2510.3,588,408
04-2021,Tallinn,Põhja-Tallinn,2687.6,619,410
05-2021,Tallinn,Põhja-Tallinn,2790.0,640,420
06-2021,Tallinn,Põhja-Tallinn,2774.9,607,449
07-2021,Tallinn,Põhja-Tallinn,2768.0,596,426
08-2021,Tallinn,Põhja-Tallinn,2784.8,570,420
09-2021,Tallinn,Põhja-Tallinn,2876.5,550,402
10-2021,Tallinn,Põhja-Tallinn,2953.5,538,382
11-2021,Tallinn,Põhja-Tallinn,3024.9,481,342
12-2021,Tallinn,Põhja-Tallinn,3152.9,425,311
01-2022,Tallinn,Põhja-Tallinn,3420.1,474,296
02-2022,Tallinn,Põhja-Tallinn,3286.3,436,308
03-2022,Tallinn,Põhja-Tallinn,3263.3,541,361
04-2022,Tallinn,Põhja-Tallinn,3357.9,569,394
05-2022,Tallinn,Põhja-Tallinn,3511.1,581,395
06-2022,Tallinn,Põhja-Tallinn,3783.4,601,425
07-2022,Tallinn,Põhja-Tallinn,3811.9,632,441
08-2022,Tallinn,Põhja-Tallinn,3956.3,753,503
09-2022,Tallinn,Põhja-Tallinn,3854.4,790,555
10-2022,Tallinn,Põhja-Tallinn,3783.1,811,611
11-2022,Tallinn,Põhja-Tallinn,3812.8,883,646
12-2022,Tallinn,Põhja-Tallinn,3974.9,880,658
01-2023,Tallinn,Põhja-Tallinn,3842.9,824,648
02-2023,Tallinn,Põhja-Tallinn,3788.9,755,621
03-2023,Tallinn,Põhja-Tallinn,3772.9,829,587
04-2023,Tallinn,Põhja-Tallinn,3814.6,817,581
05-2023,Tallinn,Põhja-Tallinn,3872.3,811,608
06-2023,Tallinn,Põhja-Tallinn,3928.3,755,603
07-2023,Tallinn,Põhja-Tallinn,3995.6,764,573
08-2023,Tallinn,Põhja-Tallinn,3930.0,790,584
09-2023,Tallinn,Põhja-Tallinn,3948.7,773,546
10-2023,Tallinn,Põhja-Tallinn,3792.4,726,559
11-2023,Tallinn,Põhja-Tallinn,3920.2,786,585
01-2007,Tallinn,Vanalinn,4456.0,38,33
02-2007,Tallinn,Vanalinn,4426.0,43,39
03-2007,Tallinn,Vanalinn,4313.0,53,45
04-2007,Tallinn,Vanalinn,4286.0,58,51
05-2007,Tallinn,Vanalinn,4232.0,67,56
06-2007,Tallinn,Vanalinn,4205.0,60,60
07-2007,Tallinn,Vanalinn,4106.0,72,65
08-2007,Tallinn,Vanalinn,4084.0,76,68
09-2007,Tallinn,Vanalinn,4056.0,76,65
10-2007,Tallinn,Vanalinn,3991.0,81,73
11-2007,Tallinn,Vanalinn,3965.0,87,82
12-2007,Tallinn,Vanalinn,3879.0,78,70
01-2008,Tallinn,Vanalinn,3867.0,84,76
02-2008,Tallinn,Vanalinn,3902.0,82,77
03-2008,Tallinn,Vanalinn,3936.0,97,83
04-2008,Tallinn,Vanalinn,3828.0,100,95
05-2008,Tallinn,Vanalinn,3939.0,125,102
06-2008,Tallinn,Vanalinn,3884.0,108,113
07-2008,Tallinn,Vanalinn,3794.0,128,117
08-2008,Tallinn,Vanalinn,3857.0,128,126
09-2008,Tallinn,Vanalinn,3702.0,145,127
10-2008,Tallinn,Vanalinn,3619.0,169,131
11-2008,Tallinn,Vanalinn,3604.0,140,122
12-2008,Tallinn,Vanalinn,3526.0,142,124
01-2009,Tallinn,Vanalinn,3484.0,146,132
02-2009,Tallinn,Vanalinn,3473.0,151,132
03-2009,Tallinn,Vanalinn,3457.0,141,124
04-2009,Tallinn,Vanalinn,3304.0,151,131
05-2009,Tallinn,Vanalinn,3107.0,148,137
06-2009,Tallinn,Vanalinn,3064.0,142,137
07-2009,Tallinn,Vanalinn,2937.0,140,128
08-2009,Tallinn,Vanalinn,2867.0,128,128
09-2009,Tallinn,Vanalinn,2818.0,151,132
10-2009,Tallinn,Vanalinn,2820.0,144,129
11-2009,Tallinn,Vanalinn,2900.0,137,124
12-2009,Tallinn,Vanalinn,2815.0,146,129
01-2010,Tallinn,Vanalinn,2779.0,164,136
02-2010,Tallinn,Vanalinn,2698.0,169,142
03-2010,Tallinn,Vanalinn,2764.0,189,142
04-2010,Tallinn,Vanalinn,2804.0,182,146
05-2010,Tallinn,Vanalinn,2776.0,179,144
06-2010,Tallinn,Vanalinn,2792.0,169,138
07-2010,Tallinn,Vanalinn,2775.0,167,137
08-2010,Tallinn,Vanalinn,2815.0,165,136
09-2010,Tallinn,Vanalinn,2708.0,176,132
10-2010,Tallinn,Vanalinn,2732.0,166,132
11-2010,Tallinn,Vanalinn,2587.0,167,131
12-2010,Tallinn,Vanalinn,2570.0,154,129
01-2011,Tallinn,Vanalinn,2672.0,133,122
02-2011,Tallinn,Vanalinn,2735.0,111,119
03-2011,Tallinn,Vanalinn,2452.0,185,125
04-2011,Tallinn,Vanalinn,2730.5,173,143
05-2011,Tallinn,Vanalinn,2830.8,203,156
06-2011,Tallinn,Vanalinn,2836.9,197,166
07-2011,Tallinn,Vanalinn,2921.1,188,162
08-2011,Tallinn,Vanalinn,2915.5,197,160
09-2011,Tallinn,Vanalinn,2861.5,194,166
10-2011,Tallinn,Vanalinn,2846.8,215,179
11-2011,Tallinn,Vanalinn,2809.9,228,178
12-2011,Tallinn,Vanalinn,2794.5,211,168
01-2012,Tallinn,Vanalinn,2919.5,209,158
02-2012,Tallinn,Vanalinn,2775.4,199,168
03-2012,Tallinn,Vanalinn,2763.2,217,174
04-2012,Tallinn,Vanalinn,2755.7,214,175
05-2012,Tallinn,Vanalinn,2791.5,221,167
06-2012,Tallinn,Vanalinn,2764.6,215,158
07-2012,Tallinn,Vanalinn,2825.1,184,155
08-2012,Tallinn,Vanalinn,2819.5,191,163
09-2012,Tallinn,Vanalinn,2813.9,234,165
10-2012,Tallinn,Vanalinn,2797.7,204,166
11-2012,Tallinn,Vanalinn,2830.0,185,157
12-2012,Tallinn,Vanalinn,2873.0,193,151
01-2013,Tallinn,Vanalinn,2872.0,200,149
02-2013,Tallinn,Vanalinn,2876.0,189,141
03-2013,Tallinn,Vanalinn,2898.3,184,146
04-2013,Tallinn,Vanalinn,3007.9,197,149
05-2013,Tallinn,Vanalinn,2946.6,185,141
06-2013,Tallinn,Vanalinn,2962.0,178,137
07-2013,Tallinn,Vanalinn,3004.1,172,138
08-2013,Tallinn,Vanalinn,3016.9,178,138
09-2013,Tallinn,Vanalinn,3064.1,171,144
10-2013,Tallinn,Vanalinn,3077.5,189,146
11-2013,Tallinn,Vanalinn,3128.0,168,139
12-2013,Tallinn,Vanalinn,3100.4,171,143
01-2014,Tallinn,Vanalinn,3200.3,195,147
02-2014,Tallinn,Vanalinn,3262.4,178,145
03-2014,Tallinn,Vanalinn,3251.9,207,154
04-2014,Tallinn,Vanalinn,3246.2,199,172
05-2014,Tallinn,Vanalinn,3241.1,210,176
06-2014,Tallinn,Vanalinn,3315.0,220,179
07-2014,Tallinn,Vanalinn,3258.7,212,190
08-2014,Tallinn,Vanalinn,3212.2,216,181
09-2014,Tallinn,Vanalinn,3215.5,209,168
10-2014,Tallinn,Vanalinn,3205.0,220,172
11-2014,Tallinn,Vanalinn,3186.4,209,173
12-2014,Tallinn,Vanalinn,3157.1,212,170
01-2015,Tallinn,Vanalinn,3112.1,207,169
02-2015,Tallinn,Vanalinn,3109.0,207,168
03-2015,Tallinn,Vanalinn,3131.9,218,169
04-2015,Tallinn,Vanalinn,3128.2,209,159
05-2015,Tallinn,Vanalinn,3138.6,215,153
06-2015,Tallinn,Vanalinn,3149.7,190,153
07-2015,Tallinn,Vanalinn,3162.2,220,156
08-2015,Tallinn,Vanalinn,3142.0,200,149
09-2015,Tallinn,Vanalinn,3143.0,206,154
10-2015,Tallinn,Vanalinn,3089.4,205,151
11-2015,Tallinn,Vanalinn,3189.9,182,136
12-2015,Tallinn,Vanalinn,3214.7,189,145
01-2016,Tallinn,Vanalinn,3249.5,210,150
02-2016,Tallinn,Vanalinn,3207.7,189,151
03-2016,Tallinn,Vanalinn,3201.2,199,150
04-2016,Tallinn,Vanalinn,3212.2,190,154
05-2016,Tallinn,Vanalinn,3237.6,192,156
06-2016,Tallinn,Vanalinn,3198.4,195,148
07-2016,Tallinn,Vanalinn,3192.9,172,147
08-2016,Tallinn,Vanalinn,3188.5,187,142
09-2016,Tallinn,Vanalinn,3173.0,165,139
10-2016,Tallinn,Vanalinn,3163.0,196,146
11-2016,Tallinn,Vanalinn,3182.6,185,154
12-2016,Tallinn,Vanalinn,3188.6,181,160
01-2017,Tallinn,Vanalinn,3188.1,182,154
02-2017,Tallinn,Vanalinn,3177.4,157,146
03-2017,Tallinn,Vanalinn,3195.8,169,142
04-2017,Tallinn,Vanalinn,3138.8,133,89
05-2017,Tallinn,Vanalinn,3191.2,139,99
06-2017,Tallinn,Vanalinn,3231.1,149,133
07-2017,Tallinn,Vanalinn,3200.0,145,135
08-2017,Tallinn,Vanalinn,3222.5,164,138
09-2017,Tallinn,Vanalinn,3176.3,151,134
10-2017,Tallinn,Vanalinn,3203.4,152,131
11-2017,Tallinn,Vanalinn,3166.9,174,135
12-2017,Tallinn,Vanalinn,3165.8,144,132
01-2018,Tallinn,Vanalinn,3294.1,171,133
02-2018,Tallinn,Vanalinn,3237.9,162,135
03-2018,Tallinn,Vanalinn,3242.4,164,133
04-2018,Tallinn,Vanalinn,3263.7,157,127
05-2018,Tallinn,Vanalinn,3282.8,152,129
06-2018,Tallinn,Vanalinn,3249.6,151,132
07-2018,Tallinn,Vanalinn,3221.0,155,129
08-2018,Tallinn,Vanalinn,3196.6,151,131
09-2018,Tallinn,Vanalinn,3190.0,152,125
10-2018,Tallinn,Vanalinn,3274.3,140,122
11-2018,Tallinn,Vanalinn,3214.9,132,118
12-2018,Tallinn,Vanalinn,3250.1,147,119
01-2019,Tallinn,Vanalinn,3169.5,152,119
02-2019,Tallinn,Vanalinn,3210.0,138,115
03-2019,Tallinn,Vanalinn,3170.5,131,108
04-2019,Tallinn,Vanalinn,3287.4,134,105
05-2019,Tallinn,Vanalinn,3127.8,137,103
06-2019,Tallinn,Vanalinn,3209.6,113,97
07-2019,Tallinn,Vanalinn,3179.8,111,94
08-2019,Tallinn,Vanalinn,3135.8,115,99
09-2019,Tallinn,Vanalinn,3253.4,141,99
10-2019,Tallinn,Vanalinn,3248.3,150,101
11-2019,Tallinn,Vanalinn,3300.7,139,101
12-2019,Tallinn,Vanalinn,3295.7,134,102
01-2020,Tallinn,Vanalinn,3267.7,127,99
02-2020,Tallinn,Vanalinn,3298.3,114,96
03-2020,Tallinn,Vanalinn,3353.9,126,95
04-2020,Tallinn,Vanalinn,3264.4,125,81
05-2020,Tallinn,Vanalinn,3302.3,94,75
06-2020,Tallinn,Vanalinn,3354.4,109,76
07-2020,Tallinn,Vanalinn,3364.3,113,86
08-2020,Tallinn,Vanalinn,3371.2,104,89
09-2020,Tallinn,Vanalinn,3416.4,109,83
10-2020,Tallinn,Vanalinn,3531.6,94,76
11-2020,Tallinn,Vanalinn,3482.0,91,75
12-2020,Tallinn,Vanalinn,3516.4,92,71
01-2021,Tallinn,Vanalinn,3628.5,97,73
02-2021,Tallinn,Vanalinn,3474.0,79,62
03-2021,Tallinn,Vanalinn,3547.6,81,64
04-2021,Tallinn,Vanalinn,3376.9,83,66
05-2021,Tallinn,Vanalinn,3372.7,87,59
06-2021,Tallinn,Vanalinn,3514.3,65,56
07-2021,Tallinn,Vanalinn,3627.0,60,54
08-2021,Tallinn,Vanalinn,3468.1,67,54
09-2021,Tallinn,Vanalinn,3542.8,63,54
10-2021,Tallinn,Vanalinn,3532.9,72,56
11-2021,Tallinn,Vanalinn,3643.9,65,58
12-2021,Tallinn,Vanalinn,3726.5,63,55
01-2022,Tallinn,Vanalinn,3764.2,59,58
02-2022,Tallinn,Vanalinn,3909.5,61,57
03-2022,Tallinn,Vanalinn,3976.0,73,60
04-2022,Tallinn,Vanalinn,4474.6,90,66
05-2022,Tallinn,Vanalinn,4473.7,95,77
06-2022,Tallinn,Vanalinn,4670.8,94,75
07-2022,Tallinn,Vanalinn,5042.1,104,80
08-2022,Tallinn,Vanalinn,4898.9,102,76
09-2022,Tallinn,Vanalinn,4522.8,94,77
10-2022,Tallinn,Vanalinn,4462.6,98,80
11-2022,Tallinn,Vanalinn,4582.9,95,79
12-2022,Tallinn,Vanalinn,4714.3,96,76
01-2023,Tallinn,Vanalinn,4727.0,112,67
02-2023,Tallinn,Vanalinn,4661.4,89,60
03-2023,Tallinn,Vanalinn,4373.6,75,51
04-2023,Tallinn,Vanalinn,4418.9,87,61
05-2023,Tallinn,Vanalinn,4967.1,108,59
06-2023,Tallinn,Vanalinn,4569.5,77,58
07-2023,Tallinn,Vanalinn,4461.3,78,60
08-2023,Tallinn,Vanalinn,4360.9,78,52
09-2023,Tallinn,Vanalinn,4696.5,59,50
10-2023,Tallinn,Vanalinn,4708.0,54,46
11-2023,Tallinn,Vanalinn,4670.8,52,47
01-2007,Tallinn,Kadriorg,-,-,-
02-2007,Tallinn,Kadriorg,-,-,-
03-2007,Tallinn,Kadriorg,-,-,-
04-2007,Tallinn,Kadriorg,-,-,-
05-2007,Tallinn,Kadriorg,-,-,-
06-2007,Tallinn,Kadriorg,-,-,-
07-2007,Tallinn,Kadriorg,-,-,-
08-2007,Tallinn,Kadriorg,-,-,-
09-2007,Tallinn,Kadriorg,-,-,-
10-2007,Tallinn,Kadriorg,-,-,-
11-2007,Tallinn,Kadriorg,-,-,-
12-2007,Tallinn,Kadriorg,-,-,-
01-2008,Tallinn,Kadriorg,-,-,-
02-2008,Tallinn,Kadriorg,-,-,-
03-2008,Tallinn,Kadriorg,-,-,-
04-2008,Tallinn,Kadriorg,-,-,-
05-2008,Tallinn,Kadriorg,-,-,-
06-2008,Tallinn,Kadriorg,-,-,-
07-2008,Tallinn,Kadriorg,-,-,-
08-2008,Tallinn,Kadriorg,-,-,-
09-2008,Tallinn,Kadriorg,-,-,-
10-2008,Tallinn,Kadriorg,-,-,-
11-2008,Tallinn,Kadriorg,-,-,-
12-2008,Tallinn,Kadriorg,-,-,-
01-2009,Tallinn,Kadriorg,-,-,-
02-2009,Tallinn,Kadriorg,-,-,-
03-2009,Tallinn,Kadriorg,-,-,-
04-2009,Tallinn,Kadriorg,-,-,-
05-2009,Tallinn,Kadriorg,-,-,-
06-2009,Tallinn,Kadriorg,-,-,-
07-2009,Tallinn,Kadriorg,-,-,-
08-2009,Tallinn,Kadriorg,-,-,-
09-2009,Tallinn,Kadriorg,-,-,-
10-2009,Tallinn,Kadriorg,-,-,-
11-2009,Tallinn,Kadriorg,-,-,-
12-2009,Tallinn,Kadriorg,-,-,-
01-2010,Tallinn,Kadriorg,-,-,-
02-2010,Tallinn,Kadriorg,-,-,-
03-2010,Tallinn,Kadriorg,-,-,-
04-2010,Tallinn,Kadriorg,-,-,-
05-2010,Tallinn,Kadriorg,-,-,-
06-2010,Tallinn,Kadriorg,-,-,-
07-2010,Tallinn,Kadriorg,-,-,-
08-2010,Tallinn,Kadriorg,-,-,-
09-2010,Tallinn,Kadriorg,-,-,-
10-2010,Tallinn,Kadriorg,-,-,-
11-2010,Tallinn,Kadriorg,-,-,-
12-2010,Tallinn,Kadriorg,-,-,-
01-2011,Tallinn,Kadriorg,-,-,-
02-2011,Tallinn,Kadriorg,-,-,-
03-2011,Tallinn,Kadriorg,-,-,-
04-2011,Tallinn,Kadriorg,-,-,-
05-2011,Tallinn,Kadriorg,-,-,-
06-2011,Tallinn,Kadriorg,-,-,-
07-2011,Tallinn,Kadriorg,-,-,-
08-2011,Tallinn,Kadriorg,-,-,-
09-2011,Tallinn,Kadriorg,-,-,-
10-2011,Tallinn,Kadriorg,-,-,-
11-2011,Tallinn,Kadriorg,-,-,-
12-2011,Tallinn,Kadriorg,-,-,-
01-2012,Tallinn,Kadriorg,-,-,-
02-2012,Tallinn,Kadriorg,-,-,-
03-2012,Tallinn,Kadriorg,-,-,-
04-2012,Tallinn,Kadriorg,-,-,-
05-2012,Tallinn,Kadriorg,-,-,-
06-2012,Tallinn,Kadriorg,-,-,-
07-2012,Tallinn,Kadriorg,-,-,-
08-2012,Tallinn,Kadriorg,-,-,-
09-2012,Tallinn,Kadriorg,-,-,-
10-2012,Tallinn,Kadriorg,-,-,-
11-2012,Tallinn,Kadriorg,-,-,-
12-2012,Tallinn,Kadriorg,-,-,-
01-2013,Tallinn,Kadriorg,-,-,-
02-2013,Tallinn,Kadriorg,-,-,-
03-2013,Tallinn,Kadriorg,-,-,-
04-2013,Tallinn,Kadriorg,-,-,-
05-2013,Tallinn,Kadriorg,-,-,-
06-2013,Tallinn,Kadriorg,-,-,-
07-2013,Tallinn,Kadriorg,-,-,-
08-2013,Tallinn,Kadriorg,-,-,-
09-2013,Tallinn,Kadriorg,-,-,-
10-2013,Tallinn,Kadriorg,-,-,-
11-2013,Tallinn,Kadriorg,-,-,-
12-2013,Tallinn,Kadriorg,-,-,-
01-2014,Tallinn,Kadriorg,-,-,-
02-2014,Tallinn,Kadriorg,-,-,-
03-2014,Tallinn,Kadriorg,-,-,-
04-2014,Tallinn,Kadriorg,-,-,-
05-2014,Tallinn,Kadriorg,-,-,-
06-2014,Tallinn,Kadriorg,-,-,-
07-2014,Tallinn,Kadriorg,-,-,-
08-2014,Tallinn,Kadriorg,-,-,-
09-2014,Tallinn,Kadriorg,-,-,-
10-2014,Tallinn,Kadriorg,-,-,-
11-2014,Tallinn,Kadriorg,-,-,-
12-2014,Tallinn,Kadriorg,-,-,-
01-2015,Tallinn,Kadriorg,-,-,-
02-2015,Tallinn,Kadriorg,-,-,-
03-2015,Tallinn,Kadriorg,-,-,-
04-2015,Tallinn,Kadriorg,-,-,-
05-2015,Tallinn,Kadriorg,-,-,-
06-2015,Tallinn,Kadriorg,-,-,-
07-2015,Tallinn,Kadriorg,-,-,-
08-2015,Tallinn,Kadriorg,-,-,-
09-2015,Tallinn,Kadriorg,-,-,-
10-2015,Tallinn,Kadriorg,-,-,-
11-2015,Tallinn,Kadriorg,-,-,-
12-2015,Tallinn,Kadriorg,-,-,-
01-2016,Tallinn,Kadriorg,-,-,-
02-2016,Tallinn,Kadriorg,-,-,-
03-2016,Tallinn,Kadriorg,-,-,-
04-2016,Tallinn,Kadriorg,-,-,-
05-2016,Tallinn,Kadriorg,-,-,-
06-2016,Tallinn,Kadriorg,-,-,-
07-2016,Tallinn,Kadriorg,-,-,-
08-2016,Tallinn,Kadriorg,-,-,-
09-2016,Tallinn,Kadriorg,-,-,-
10-2016,Tallinn,Kadriorg,2717.0,75,55
11-2016,Tallinn,Kadriorg,2644.6,113,80
12-2016,Tallinn,Kadriorg,2766.1,93,86
01-2017,Tallinn,Kadriorg,2813.3,93,81
02-2017,Tallinn,Kadriorg,2734.0,88,82
03-2017,Tallinn,Kadriorg,2645.7,106,93
04-2017,Tallinn,Kadriorg,2616.3,112,72
05-2017,Tallinn,Kadriorg,2560.2,142,92
06-2017,Tallinn,Kadriorg,2506.2,156,126
07-2017,Tallinn,Kadriorg,2593.4,149,123
08-2017,Tallinn,Kadriorg,2610.1,147,129
09-2017,Tallinn,Kadriorg,2595.9,166,140
